"Ch.Lang";"C";"";"1932-1956";"Lang";"Charles";"";"Un"
"Ch.Lang jr";"C";"";"1961-1983";"Lang";"Charles jr.";"";"Un"
"F.Lang";"DWA";"FL";"@1919-1958";"Lang";"Fritz";"1890";"1976"
"J.Lang";"P";"";"1983";"Lang";"Jennings";"";"Un"
"R.Lang";"D";"RiL";"@1978";"Lang";"Richard";"";"Un"
"W.Lang";"DA";"WLa";"@1927-1961";"Lang";"Walter";"1896";"1972"
"Langdon";"AD";"HLg";"@1928-1944";"Langdon";"Harry";"1884";"1944"
"Lanza";"D";"AML";"@1970";"Lanza";"Anthony M.";"[1]";"Un"
"Lanzman";"DP";"CLz";"@1985";"Lanzman";"Claude";"";"Un"
"Lapine";"D";"JLp";"@1991";"Lapine";"James";"";"Un"
"Larraz";"D";"JLr";"@1971";"Larraz";"Joseph";"";"Un"
"Laskos";"D";"OrL";"@1931-1932";"Laskos";"Orestes";"19xx";"Un"
"Lasky";"P";"";"1914";"Lasky";"Jesse L.";"1880";"1958"
"Lasseter";"D";"ILt";"@1985-1998";"Lasseter";"John";"19xx";"199x"
"A.Laszlo";"C";"";"1964-1992";"Laszlo";"Andrew";"1926";"199x"
"E.Laszlo";"C";"";"1929-1977";"Laszlo";"Ernest";"1905";"1984"
"J.Laszlo";"C";"";"1985-1991";"Laszlo";"Ernest";"";"199x"
"M.Laughlin";"D";"MSL";"@1971-1981";"Laughlin";"Michael S.";"";"Un"
"T.Laughlin";"ADW";"ToL";"@1967-1971";"Frank";"Tom C.";"";"Un"
"Laughton";"AD";"CL";"@1955";"Laughton";"Charles";"1899";"1962"
"Launder";"WDP";"FLd";"@1943-1965";"Launder";"Frank";"1907";"Un"
"Lautner";"D";"GLt";"@1963-1990";"Lautner";"Georges";"[1]";"Un"
"Lauzon";"WD";"JLz";"@1990-1992";"Lauzon";"Jean-Claude";"";"Un"
"Laven";"D";"ALv";"@1953-1964";"Laven";"Arnold";"";"Un"
"Lavin";"DW";"JLa";"@1995`";"Lavin";"Julianna";"19xx";"199x"
"A.Lazarus";"D";"AsL";"@1977";"Lazarus";"Ashley";"";"Un"
"M.Lazarus";"D";"MLz";"@1993";"Lazarus";"Margaret";"";"Un"
"Ri.Leacock";"CD";"RhL";"@1960-1968";"Leacock";"Richard";"1921";"Un"
"Ro.Leacock";"D";"RtL";"@1994";"Leacock";"Robert";"";"Un"
"Ph.Leacock";"D";"PhL";"@1952-1980";"Leacock";"Philip";"1917";"Un"
"Leach";"DW";"WiL";"@1982";"Leach";"Wilford";"[1]";"Un"
"Lean";"ED";"DL";"@1942-1984";"Lean";"David";"1908";"Un"
"Norman Lear";"P";"";"1967-1972";"Lear";"Norman";"1926";"Un"
"LeBorg";"D";"RLB";"@1944-1956";"Le Borg";"Reginald";"";"Un"
"leCarre";"B";"id";"@1999";"Cromwell, le Carre";"David, John";"1932";"199x"
"Leconte";"D";"PLe";"@1990-1992";"Leconte";"Patrice";"";"Un"
"H.Leder";"D";"HJL";"@1969";"Leder";"Herbert J.";"";"Un"
"M.Leder";"D";"MmL";"@1997";"Leder";"Mimi";"19xx";"199x"
"Lederman";"D";"xLe";"@1938";"Lederman";"fn";"";"Un"
"Leduc";"D";"PLu";"@1986";"Leduc";"Paul";"19xx";"Un"
"A.Lee";"D";"AnL";"@1992-1997";"Lee";"Ang";"";"Un"
"N.Lee";"D";"NoL";"@1929-1950";"Lee";"Norman";"";"Un"
"R.V.Lee";"DP";"RVL";"@1926-1945";"Lee";"Rowland V.";"1891";"1975"
"Q.Lee";"D";"QuL";"@1998";"Lee";"Quentin";"";"Un"
"Robert E. Lee";"W";"";"";"Lee";"Robert E.";"1919";"1994"
"Spike Lee";"MDPA";"SpJ";"@1986-1998";"Jones";"Spike Lee";"";"Un"
"Leeds";"D";"HIL";"@1938-1951";"Levy";"Herbert I.";"1900";"1954"
"Lefebvre";"D";"PLf";"@1983";"Lefèbvre";"Philippe";"19xx";"Un"
"Lefranc";"D";"GuL";"@1968";"Lefranc";"Guy";"19xx";"Un"
"F.Leger";"D";"FeL";"@1924";"Léger";"Ferdinand";"";""
"Legrand";"M";"";"1960-19698";"Legrand";"Michel";"";"Un"
"E.Lehman";"WPD";"ELh";"@1972";"Lehman";"Earnest";"1920";"Un"
"M.Lehman";"D";"MLm";"@1989";"Lehman";"Michael";"[1]";"Un"
"Leigh";"D";"MiL";"@1971-1993";"Leigh";"Mike";"[1,6]";"Un"
"Leisen";"VD";"ML";"@1933-1957";"Leisen";"Mitchell";"1898";"1972"
"Leland";"WD";"DLe";"@1997";"Leland";"David";"";"Un"
"Lelouch";"D";"ClL";"@1960-1995";"Lelouch";"Claude";"1937";"Un"
"LeMoine";"";"YLM";"@1999";"Le Moine";"Yvan";"19xx";"19yy"
"Lemmon";"D";"JLe";"@1974";"Lemmon";"Jack";"";"Un"
"Lemmons";"AWD";"KLe";"@1997";"Lemmons";"Kasi";"19xx";"199x"
"Leni";"D";"PlL";"@1924-1929";"Leni";"Paul";"1885";"1929"
"Lennart";"W";"";"1968";"Lennart";"Isobel";"";"Un"
"Leo";"D";"MLe";"@1981";"Leo";"Malcolm";"";"Un"
"J.Leone";"D";"ILn";"@1976";"Leone";"John";"";"Un"
"S.Leone";"D";"SeL";"@1961-1984";"Leone";"Sergio";"1921";"Un"
"B.Leonard";"AD";"BrL";"@1992-1995";"Leonard";"Brett";"";"Un"
"Leonard";"AD";"RZL";"@1927-1956";"Leonard";"Robert Z.";"1889";"1968"
"Lerner";"ED";"IrL";"@1958";"Lerner";"Irving";"";"Un"
"Leroi";"D";"FLr";"@1992";"Leroi";"Frances";"";"Un"
"Leroux";"BWP";"GaL";"";"Leroux";"Gaston";"1868";"Un"
"M.LeRoy";"ADP";"MLR";"@1927-1965";"LeRoy";"Mervyn";"1900";"1987"
"S.Leroy";"D";"SLr";"@1982";"Leroy";"Serge";"";"Un"
"LeSaint";"D";"EJL";"@1916";"Le Saint";"Edward J.";"";"Un"
"Leslie";"WPD";"ILs";"@1992";"Leslie";"John";"";"Un"
"Lessac";"D";"MLs";"@1992";"Lessac";"Michael";"";"Un"
"Lesser";"P";"";"1949-1955";"Lesser";"Sol";"";"Un"
"M.Lester";"D";"MLt";"@1979-1984";"Lester";"Mark L.";"";"Un"
"R.Lester";"D";"RDL";"@1961-1984";"Lester";"Richard `Dick'";"1932";"Un"
"Lettich";"D";"SLe";"@1991";"Lettich";"Sheldon";"";"Un"
"Levant";"D";"BLv";"@1992-1994";"Levant";"Brian";"";"Un"
"Levey";"D";"WLe";"@1977";"Levey";"William";"";"Un"
"Levin";"D";"HeL";"@1943-1977";"Levin";"Henry";"1909";"1980"
"Levine";"P";"";"@1997";"Levine";"Joseph E.";"";"199x"
"B.Levinson";"WD";"BLe";"@1982-1992";"Levinson";"Barry";"1932";"Un"
"F.Levinson";"D";"FLe";"@1972";"Levinson";"Fred";"";"Un"
"Levitt";"D";"GLe";"@1974";"Levitt";"Gene";"[6]";"Un"
"Benn Levy";"D";"";"1932";"Levy";"Benn W.";"[1]";"Un"
"D.Levy";"WD";"DLv";"@1999";"Levy";"Dani";"";"Un"
"J.Levy";"D";"JLv";"@1994";"Levy";"Jefery";"19xx";"Un"
"Louis Levy";"M";"";"@1920-1947";"Levy";"Louis";"1893";"Un"
"Lewicki";"D";"SLw";"@1977";"Lewicki";"Stephen";"";"Un"
"Lewin";"WPD";"ALe";"@1942-1957";"Lewin";"Albert";"1895";"1968"
"B.Lewin";"D";"BLw";"@1992";"Lewin";"Ben";"";""
"A.Lewis";"P";"";"";"Lewis";"Albert E.";"1884";"1978"
"H.G.Lewis";"WDMC";"HGL";"@1964-1968";"Lewis";"Herschell Gordon";"";"Un"
"J.Lewis";"ADP";"JL";"@1960-1964";"Lewis";"Jerry";"";"Un"
"J.H.Lewis";"D";"JHL";"@1940-1958";"Lewis";"Joseph H.";"1900";"Un"
"R.Lewis";"D";"RoL";"@1956-1980";"Lewis";"Robert";"[1]";"Un"
"Val Lewton";"P";"";"1942-1943";"Lewton";"Val";"";"Un"
"Leytis";"D";"JsL";"@1962";"Leytis";"Joseph";"";"Un"
"LHerbier";"D";"LHe";"@1919-1947";"L'Herbier";"Marcel";"";"Un"
"Li";"D";"SHL";"@1991";"Li";"ShaoHong";"19xx";"Un"
"Libov";"D";"HLv";"@1994";"Libov";"Howard";"19xx";"Un"
"Lieberman";"D";"RLi";"@1980-1993";"Lieberman";"Robert";"";"Un"
"Light";"D";"MLi";"@1974";"Light";"Mike";"";"Un"
"Lima";"D";"WaL";"@1965";"Lima";"Walter, Jr.";"";"Un"
"Liman";"D";"DLi";"@1996";"Liman";"Doug";"";"199x"
"Lindberg";"D";"PLi";"@1940";"Lindeberg";"Per";"19xx";"Un"
"LindsayHogg";"D";"MLH";"@1976-1991";"Lindsay-Hogg";"Michael";"";"Un"
"Lindtberg";"AD";"LeL";"@1928-1954";"Lindtberg";"Leopold";"1902";"Un"
"Link";"D";"CLi";"@1998";"Link";"Caroline";"";"Un"
"Linklater";"D";"RLl";"@1991-1997";"Linklater";"Richard";"";"Un"
"Linson";"D";"ALi";"@1980";"Linson";"Art";"";"Un"
"Lipstadt";"D";"ALs";"@1982";"Lipstadt";"Aaron";"";"Un"
"Lisberger";"D";"StL";"@1982";"Lisberger";"Steven";"";"Un"
"Little";"D";"DHL";"@1989";"Little";"Dwight H.";"";""
"Littlewood";"D";"JLw";"@1963";"Littlewwod";"Joan";"1914";"Un"
"Littman";"D";"LyL";"@1983";"Littman";"Lynne";"[1]";""
"Litvak";"D";"AL";"@1931-1970";"Litvak";"Anatole";"1902";"1974"
"Livingston";"D";"JLi";"@1991";"Livingston";"Jennie";"";"Un"
"Llosa";"D";"LLl";"@1993";"Llosa";"Luis";"19xx";"Un"
"F.Lloyd";"ADP";"FLl";"@1917-1955";"Lloyd";"Frank";"1887";"1960"
"H.Lloyd";"ADP";"HL";"@1922-1930";"Lloyd";"Harold";"";""
"N.Lloyd";"ADP";"NLl";"@1960-1964";"Lloyd";"Norman";"1914";"Un"
"R.Lloyd";"P";"1934";"Lloyd";"Robert";"";"Un";""
"Loach";"D";"KLo";"@1965-1994";"Loach";"Ken";"1939";"Un"
"Locke";"AD";"SLo";"@1988-1990";"Locke";"Sondra";"";"Un"
"B.Logan";"WD";"BoL";"@1981";"Logan";"Bob";"";"Un"
"J.Logan";"WD";"JoL";"@1938-1969";"Logan";"Joshua";"1908";"Un"
"Loginotto";"D";"KLg";"@1998";"Loginotto";"Kim";"";"Un"
"Lokkeberg";"WDA";"VLo";"@1980";"Lokkeberg";"Vibeke";"19xx";"Un"
"Loncraine";"D";"RLo";"@1982";"Loncraine";"Richard";"";"Un"
"London";"D";"JeL";"@1986";"London";"Jerry";"";"Un"
"Lopez";"D";"TLo";"@1993";"Lopez";"Temistocles";"";"Un"
"Lord";"D";"JCL";"@1981";"Lord";"Jean Claude";"";"Un"
"Lorre";"AWD";"PLo";"@1951";"Löwenstein";"Laszlo";"1904";"1964"
"loSavio";"D";"GlS";"@1910";"lo Savio";"Gerolamo";"19xx";"Un"
"Losey";"D";"JLo";"@1948-1983";"Losey";"Joseph";"1909";"Un"
"Lourie";"D";"EuL";"@1953-1961";"Lourie";"Eugene";"";"Un"
"Jean Louis";"V";"";"";"Louis";"Jean";"1908";"Un"
"Lowry";"D";"DLo";"@1983";"Lowry";"Dick";"";"Un"
"Loy";"D";"NaL";"@1984";"Loy";"Nanni";"19xx";"Un"
"Lubin";"D";"ArL";"@1934-1971";"Lubin";"Arthur";"1901";"Un"
"Lubitsch";"ADW";"EL";"@1914-1946";"Lubitsch";"Ernst";"1892";"1947"
"J.M.Lucas";"D";"IML";"@1956-1957";"Lucas";"John Meredyth";"";"Un"
"G.Lucas";"DWP";"GgL";"@1971-1977";"Lucas";"George";"1945";"Un"
"Luchetti";"D";"DLu";"@1994";"Luchetti";"Daniele";"19xx";"Un"
"Lucidi";"D";"MLu";"@1976";"Lucidi";"Maurice";"";"Un"
"Ludcke";"WD";"MLd";"@1974";"Lüdcke";"Marianne";"";"Un"
"Ludwig";"D";"ELu";"@1932-1963";"Ludwig";"Edward";"1899";"1952"
"Luhrmann";"D";"BaL";"@1992";"Luhrmann";"Baz";"19xx";"Un"
"Lumet";"DA";"SL";"@1957-1997";"Lumet";"Sidney";"1924";"Un"
"A.Lumiere";"D";"ALu";"@1895";"Lumiere";"Auguste";"1862";"1954"
"Lumiere";"D";"";"1895";"Lumiere";"Louis";"1864";"1948"
"Luna";"D";"BLu";"@1993";"Luna";"Bigas";"19xx";"Un"
"Lungin";"WD";"PvL";"@1990";"Lungin";"Pavel";"1941";"Un"
"Lupino";"AWPD";"IdL";"@1950-1961";"Lupino";"Ida";"1914";"Un"
"Luske";"D";"HLu";"@1955";"Luske";"Hamilton";"";"Un"
"Lustig";"D";"WLu";"@1982";"Lustig";"William";"";"Un"
"D.Lynch";"D";"DLy";"@1978-1980";"Lynch";"David";"";"Un"
"J.Lynch";"D";"JLy";"@1993";"Lynch";"Jennifer";"";"Un"
"P.Lynch";"D";"PLy";"@1980";"Lynch";"Paul";"";"Un"
"Lynn";"D";"JnL";"@1990-1994";"Lynn";"Jonathan";"";"Un"
"Lyne";"D";"AdL";"@1983-1993";"Lyne";"Adrian";"[1]";"Un"
"Lyon";"D";"FrL";"@1956";"Lyon";"Francis D.";"";"Un"
"McAnuff";"D";"DMc";"@1998";"McAnuff";"Des";"";"Un"
"MacArthur";"WDP";"CMA";"@1935-1936";"MacArthur";"Charles";"1895";"1956"
"D.MacDonald";"D";"DMD";"@1927-1961";"MacDonald";"David";"1904";"1961"
"R.MacDonald";"D";"RMc";"@1992";"MacDonald";"Rodney";"";""
"Ross MacDonald";"W";"";"";"Millar";"Kenneth";"";""
"MacDougall";"D";"RMD";"@1960";"MacDougall";"Ranald";"";"Un"
"MacFadden";"D";"HMF";"@1930-1942";"MacFadden";"Hamilton";"1901";"Un"
"MacGowan";"P";"";"MacGowan";"Kenneth M.";"1888";"1963";"Am"
"Machaty";"WD";"GMy";"@1926-1945";"Machaty";"Gustav";"1898";"1963"
"Mack";"D";"RMk";"@1933";"Mack";"Russell";"19xx";"Un"
"Mackay";"D";"WMk";"@1909";"Mackay";"Windsor";"19xx";"Un"
"Mackendrick";"WDA";"SM";"@1949";"Mackendrick";"Alexander (Sandy)";"1912";"Un"
"Mackenzie";"D";"IMz";"@1980";"Mackenzie";"John";"Un";""
"MacKinnon";"D";"GMK";"@1992-1999";"MacKinnon";"Gillies";"";"Un"
"MacLaine";"D";"SML";"@1998";"MacLaine";"Shirley";"";"Un"
"MacLean";"D";"AMc";"@1989";"McLean";"Alison";"19xx";"Un"
"Madden";"D";"IMd";"@1993-1994";"Madden";"John";"";"Un"
"Maddin";"D";"GuM";"@1985-1990";"Maddin";"Guy";"";"Un"
"Ben Maddow";"BWP";"";"1950";"Maddow";"Ben";"1909";"1992"
"Magwood";"WD";"PMa";"@1971";"Magwood";"Paul";"";"Un"
"Maggenti";"WD";"MgM";"@1997";"Maggenti";"Maggie";"19xx";"19yy"
"Maggi";"D";"LMi";"@1908-1914";"Maggi";"Luigi";"";""
"Mailer";"BD";"NoM";"@1987";"Mailer";"Norman";"";"Un"
"Maisch";"D";"xMa";"@1938";"Maisch";"gn";"[1]";"Un"
"Mahlin";"D";"CrM";"@1997";"Mahlin";"Charlie";"";"199x"
"Makavejev";"D";"DuM";"@1981-1985";"Makavejev";"Dusan";"[1]";"Un"
"Makk";"D";"KaK";"@1982";"Makk";"Karoly";"";"Un"
"Makmalbaf";"D";"SMf";"@1999";"Makmalbaf";"Samira";"19xx";"19yy"
"Makmalbaf";"D";"MMf";"@1996";"Makmalbaf";"Mohsen";"19xx";"19yy"
"Maldonado";"D";"JMd";"@1989";"Maldonado";"Jose";"19xx";"Un"
"Malick";"DPW";"TMa";"@1973-1999";"Malick";"Terence";"";"Un"
"Malle";"D";"LMa";"@1956-1990";"Mallé";"Louis";"1932";"Un"
"Malmouth";"D";"BMa";"@1981";"Malmouth";"Bruce";"";"Un"
"Malmros";"D";"NlM";"@1992";"Malmros";"Nils";"19xx";"Un"
"A.Malraux";"D";"AMx";"@1937";"Malraux";"André";"";""
"Mamet";"WD";"DMa";"@1987-1988";"Mamet";"David";"[1]";"Un"
"Mehboob";"D";"xMb";"@1957";"Mehboob";"xfn";"";"Un"
"Mamoulian";"PD";"RM";"";"Mamoulian";"Rouben";"1887";"1987"
"Manchevski";"D";"MMa";"@1995";"Manchevski";"Milcho";"19xx";"Un"
"Henry Mancini";"M";"";"1954-1982";"Mancini";"Henry";"1924";"1994"
"Mancuso";"P";"";"1980";"Mancuso";"Frank,jr.";"";"Un"
"Mandel";"D";"RMa";"@1986";"Mandel";"Robert";"[1]";"Un"
"Mandoki";"D";"LuM";"@1990-1993";"Mandoki";"Luis";"";"Un"
"Mangold";"D";"JMn";"@1995-1997";"Mangold";"James";"";"1964"
"Mangolte";"CD";"BbM";"@1974-1994";"Mangolte";"Babette";"19xx";"Un"
"D.Mankiewicz";"WB";"";"1955-1958";"Mankiewicz";"Don";"1922";"Un"
"H.Mankiewicz";"W";"";"1926-1952";"Mankiewicz";"Herman J.";"1897";"1953"
"J.L.Mankiewicz";"WDP";"JLM";"@1946-1972";"Mankiewicz";"Joseph L.";"1909";"Un"
"T.Mankiewicz";"W";"";"1972-1977";"Mankiewicz";"Tom";"1942";"Un"
"Abbey Mann";"W";"";"1961-1980";"Mann";"Abbey";"1927";"Un"
"Ant.Mann";"D";"AnM";"@1942-1968";"Bundesmann";"Emil";"1906";"1967"
"Dan.Mann";"D";"DaM";"@1952-1981";"Mann";"Daniel";"1912";"1991"
"Del.Man";"D";"DeM";"@1955-1981";"Mann";"Delbert";"1920";"Un"
"M.Mann";"WDP";"MM";"@1979-1992";"Mann";"Michael";"";"Un"
"H.Mann";"B";"";"@1905";"Mann";"Heinrich";"1871";"1950"
"N.Mann";"V";"";"1930-1956";"Mann";"Ned";"1893";"1967"
"Ron.Mann";"D";"RoM";"@1981";"Mann";"Ron";"1958";"Un"
"T.Mann";"B";"";"";"Mann";"Thomas";"1875";"1955"
"March";"D";"AlM";"@1965";"March";"Alex";"";"Un"
"Margheriti";"D";"AMg";"@1962-1964";"Margheriti";"Antonio";"";"Un"
"Margolin";"D";"SMa";"@1979";"Margolin";"Stuart";"";"Un"
"Mari";"AD";"FbM";"@1917";"Mari";"Febo";"";"Un"
"E.Marin";"D";"ELM";"@1932-1951";"Marin";"Edwin L.";"1901";"1951"
"Eu.Marin";"D";"EuM";"@1972";"Marin";"Eugenio";"";"Un"
"Marino";"D";"GGM";"@1993";"Marino";"Gustavo Graef";"19xx";"Un"
"Marischka";"D";"EMr";"@1955";"Marischka";"Ernst";"";"Un"
"Marker";"D";"CMk";"@1952-1977";"Bouche-Villeneuve";"Christian";"1921";"Un"
"Marketaki";"D";"TMk";"@1984";"Marketaki";"Tonia";"19xx";"Un"
"D.Markey";"D";"DMk";"@1991";"Markey";"Dave";"";"Un"
"G.Markey";"WP";"";"1929-1947";"Markey";"Gene";"1895-1980";"Un"
"F.Markle";"D";"FlM";"@1949-1963";"Markle";"Fletcher";"1921";"Un"
"P.Markle";"D";"PeM";"@1984-1989";"Markle";"Peter";"";"Un"
"Markovic";"D";"GoM";"@1993";"Marković";"Goran";"";"Un"
"Markowitz";"D";"RMw";"@1983-1998";"Markowitz";"Robert";"1";"Un"
"Pev Marley";"C";"";"1935-1939";"Marley";"J. Peverell";"1901";"Un"
"Marquand";"DA";"CMq";"@1981";"Marquand";"Christian";"";"Un"
"Marquand";"D";"RMq";"@1981-1985";"Marquand";"Richard";"";"Un"
"F.Marshall";"PD";"FrM";"@1990-1995";"Marshall";"Frank";"";"Un"
"Geo.Marshall";"AD";"GM";"@1917-1969";"Marshall";"George";"1891";"1975"
"Gey.Marshall";"D";"GyM";"@1982-1996";"Marshall";"Gerry";"[1]";"Un"
"P.Marshall";"D";"PnM";"@1990";"Marshall";"Penny";"";"Un"
"S.Marshall";"D";"ScM";"@1997";"Marshall";"Scott";"";"Un"
"Mart";"D";"dPlM";"@1966";"Mart";"Paul";"[1]";"Un"
"Martineau";"D";"JqM";"@1999td> Martineau";"Jaques";"19xx";"19xx";"Fr"
"E.Martin";"D";"EgM";"@1972";"Martin";"Eugenio";"";"Un"
"M.Martin";"D";"MiM";"@1998";"Martin";"Michael";"";"Un"
"P.Martin";"WD";"PaM";"@1934";"Martin";"Paul";"";"Un"
"Martinson";"D";"LHM";"@1962-1970";"Martinson";"Leslie H.";"";"Un"
"Marton";"D";"AMa";"@1954-1966";"Marton";"Andrew";"";"Un"
"Pierre Marton";"W";"";"1963-1978";"Stone";"Peter";"1930";"Un"
"A.Marvin";"CD";"AMv";"@1900";"Marvin";"Arthur";"[1]";"Un"
"E.Marvin";"D";"EMv";"@1936";"Marvin";"Edward L.";"[1]";"Un"
"Mason";"D";"HeM";"@1936-1945";"Mason";"Herbert";"1891";"1960"
"Masters";"D";"QMa";"@1981";"Masters";"Quentin";"";"Un"
"Masterson";"D";"PtM";"@1986";"Masterson";"Peter";"[1]";"Un"
"Mastroianni";"D";"AmM";"@1989";"Mastroianni";"Armand";"";"Un"
"Masumura";"D";"YMa";"@1957-1965";"Masumura";"Yasuzo";"";"Un"
"Matalon";"WPD";"EMt";"@1977";"Matalon";"Eddie";"19xx";"Un"
"Mate";"CD";"RdM";"@1948-1949";"Maté";"Rudolf";"";"Un"
"Mattinsson";"DP";"BMs";"@1983";"Mattinsson";"Burney";"";"Un"
"Mattsson";"DW";"AMs";"@1944-1978";"Mattsson";"Arne";"1919";"Un"
"Maurer";"PDA";"NMa";"@1963";"Maurer";"Norman";"";"Un"
"J.Maxwell";"P";"";"1928";"Maxwell";"John";"1875";"1940"
"P.Maxwell";"D";"PMw";"@1980";"Maxwell";"Peter";"";"Un"
"R.Maxwell";"WD";"RFM";"@1980-1993";"Maxwell";"Ronald F.";"";"Un"
"E.May";"D";"EMa";"@1970-1987";"May";"Elaine";"";"Un"
"J.May";"D";"JMa";"@1915-1944";"Mandel";"Joe (Joseph)";"1880";"1954"
"Mayakowski";"D";"VMa";"@1921";"Mayakowski";"Vladimir";"";"Un"
"Meyers";"WD";"NMe";"@1998";"Meyers";"Nancy";"";"Un"
"Mayer";"P";"";"";"Meyer";"Louis B.";"1885";"1957"
"Mayfield";"D";"LMf";"@1997";"Mayfield";"Les";"19xx";"199x"
"Maylam";"D";"TMy";"@1978";"Maylam";"Tony";"";"Un"
"Mayo";"DP";"AM";"@1926-1957";"Mayo";"Archie";"1891";"1968"
"Maysles";"PD";"id";"@1957-1998";"Maysles";"Albert";"1926";"1998x"
"D.Maysles";"P";"id";"@1957";"Maysles";"Albert";"1932";"1987"
"Mazursky";"ADWP";"PM";"@1970-1989";"Mazursky";"Paul";"1938";"Un"
"Donald McAlpine";"C";"";"1979-1993";"McAlpine";"Donald";"19xx";"Un"
"McBride";"D";"JMB";"@1968-1993";"McBride";"James";"1941";"Un"
"McCandless";"D";"PMC";"@1990";"McCandless";"Peter";"1940+";"Un"
"McCarey";"WDP";"LMC";"@1929-1962";"McCarey";"Leo";"1898";"1969"
"McCutcheon";"CD";"WMc";"@1903";"McCutcheon";"Wallace";"19xx";"Un"
"F.McDonald";"D";"FMD";"@1936-1946";"McDonald";"Frank";"";"Un"
"H.McDonald";"D";"HMD";"@1996";"McDonald";"Hettie";"";"Un"
"McEveety";"DA";"VME";"@1970-1992";"McEveety";"Vincent";"";"Un"
"McGann";"D";"WMG";"@1939";"McGann";"William";"";"Un"
"McGuire";"WDA";"DMG";"@1956-1957";"McGuire";"Don";"1919";"Un"
"McGrath";"D";"JMG";"@1968-1980";"McGrath";"Joseph";"";"Un"
"McHenry";"PD";"DMH";"@1991-1994";"McHenry";"Doug";"19xx";"Un"
"McLaglen";"D";"AVL";"@1956-1982";"McLaglen";"Andrew V.";"1925";"Un"
"McLaren";"D";"NLr";"@1953";"McLaren";"Norman";"";"Un"
"McLeod";"D";"NML";"@1931-1959";"McLeod";"Norman Z.";"1898";"1964"
"L.McMurty";"B";"";"1963-1993";"McMurty";"Larry";"";"Un"
"McNaughton";"WD";"IMN";"@1990-1993";"McNaughton";"John";"";"Un"
"Scott McPherson";"WB";"id";"1997";"McPherson";"Scott";"";"1996"
"McRae";"D";"HMR";"@1928";"McRae";"Henry";"";"Un"
"McTiernan";"D";"IMT";"@1988-1993";"McTiernan";"John";"";"Un"
"Mead";"WD";"NkM";"@1993";"Meade";"Nick";"19xx";"Un"
"Medak";"D";"PMe";"@1972-1994";"Medak";"Peter";"";"Un"
"Medem";"D";"JMm";"@1994";"Medem";"Julio";"19xx";"Un"
"Medford";"D";"DM";"@1955-1971";"Medford";"Don";"";"Un"
"Megahey";"D";"LMg";"@1994";"Megahey";"Leslie";"19xx";"Un"
"Mehrjui";"D";"DMj";"@1999";"Mehrjui";"Dariush";"19xx";"19yy"
"Mehta";"D";"DpM";"@1994-1996";"Mehta";"Deepa";"19xx";"Un"
"Meins";"D";"GMe";"@1934";"Meins";"Gus";"";"Un"
"Melford";"D";"GMf";"@1910-1923";"Melford";"George";"[1]";"Un"
"Melies";"D";"GMs";"@1896-1912";"Méliès";"Georges";"1861";"1938"
"Melniker";"PD";"BeM";"@1993";"Melniker";"Benjamin";"19xx";"Un"
"Melville";"DWA";"JPM";"@1947-1972";"Grumbach";"JeanPierre";"1917";"1973"
"Mendes";"D";"LoM";"@1927-1946";"Mendes";"Lothar";"1894";"1974"
"Mendelux";"D";"GMx";"@1980-1986";"Mendelux";"George";"";"Un"
"Mendez";"D";"FMe";"@1957";"Mendez";"Fernando";"19xx";"Un"
"Merendino";"D";"JMr";"@1998";"Merendino";"James";"19xx";"19yy"
"Menendez";"D";"RaM";"@1989";"Menendez";"Ramon";"";"Un"
"Menges";"CD";"CMe";"@1991-1992";"Menges";"Chris";"";"Un"
"Menkes";"D";"NMk";"@1990";"Menkes";"Nina";"";"Un"
"Menshov";"D";"VlM";"@1980";"Menshov";"Vladimir";"";"Un"
"Mentasti";"D";"OrM";"@1911";"Mentasti";"Oreste";"19xx";"Un"
"Mentges";"D";"JMe";"@1990";"Mentges";"Jeff";"";"Un"
"Menzel";"D";"JM";"@1966";"Menzel";"Jiv ri";"1938";""
"Menzies";"VD";"WCM";"@1931-1954";"Menzies";"William Cameron";"1896";"1957"
"Mercanton";"D";"LMe";"@1912";"Mercanton";"Louis";"";"Un"
"Merchant";"WPD";"IsM";"@1994";"Merchant";"Ismael";"";"199x"
"Merendino";"D";"JMr";"@1998";"Merendino";"James";"19xx";"19yy"
"Merlet";"WD";"AMt";"@1995-1997";"Merlet";"Agnès";"19xx";"Un"
"Merzbach";"D";"xMe";"@1935";"Merzbach";"gn";"[1]";"Un"
"Meshekoff";"D";"MtM";"@1993";"Meshekoff";"Matthew";"19xx";"Un"
"Meszaros";"D";"MMz";"@1988";"Meszaros";"Marta";"";"Un"
"Metcalfe";"WD";"TMe";"@1996";"Metcalfe";"Tim";"";"Un"
"A.Metzger";"D";"AMz";"@1990";"Metzger";"Alan";"";"Un"
"R.Metzger";"D";"RMe";"@1961-1978";"Metzger";"Radley";"1930";"Un"
"A.Meyer";"D";"AMe";"@1973";"Meyer";"Andrew";"";"Un"
"N.Meyer";"BWD";"NiM";"@1979-1985";"Meyer";"Nicholas";"1945";"Un"
"Russ Meyer";"D";"RuM";"@1959-1998";"Meyer";"Russ";"1923";"Un"
"Myerson";"D";"AMy";"@1973";"Myerson";"Alan";"";"Un"
"Micheaux";"D";"OsM";"@1931";"Micheaux";"Oscar";"19xx";"Un"
"Mikhalkov";"DW";"NMv";"@1987";"Mikhalkov";"Nikita";"[6]";"Un"
