"JKt10";"The Prince of Egypt";"1998";"0.8";"CDM80";"The Ten Commandments";"1956"
"JlC11";"Barton Fink";"1991";"0.3";"StK15";"The Shining";"1979"
"JLG20";"Prénom Carmen";"1966";"0.5";"CDM15";"Carmen";"1915"
"JLM5";"Escape";"1948";"0.9";"BDn2";"Escape";"1932"
"JLM17";"Cleopatra";"1962";"0.9";"CDM59";"Cleopatra";"1934"
"JLo4";"M";"1951";"0.9";"FL16";"M";"1931"
"JLT21";"Return from the Ashes";"1962";"0.5";"HCP28";"Three for the Show";"1955"
"JLT25";"Caboblanco";"1980";"0.8";"C127";"Casablanca";"1942"
"JLT29";"Huckleberry Finn";"1974";"0.9";"C171";"The Adventures of Huckleberry Finn";"1960"
"JLT50";"King Solomon's Mines";"1985";"0.9";"CoB6";"King Solomon's Mines";"1950"
"JMB1";"Breathless";"1983";"0.9";"JLG1";"A Bout de Souffle";"1959"
"JTh10";"The Venetian Affair";"1967";"0.8";"JSg5";"One Spy Too Many";"1966"
"JTM10";"Battle Beyond the Stars";"1980";"0.7";"AkK15";"Shichinin no Samurai";"1954"
"JTM10";"Battle Beyond the Stars";"1980";"0.2";"ISt29";"The Magnificent Seven";"1960"
"JMu1";"Dillinger";"1973";"0.6";"MxN10";"Dillinger";"1945"
"JmF10";"Reckless";"1984";"0.4";"NR11";"Rebel Without a Cause";"1955"
"JmF10";"Reckless";"1984";"0.4";"MCh1";"All the Right Moves";"1983"
"JN2";"Singapore Woman";"1941";"0.9";"AEG41";"Dangerous";"1935"
"JN16";"Lure of The Wilderness";"1952";"0.9";"JR15";"Swamp Water";"1939"
"JN20";"How to Marry a Millionaire";"1953";"0.5";"DaB30";"Painting the Clouds with Sunshine";"1951"
"JN20";"How to Marry A Millionaire";"1953";"0.4";"WAS100";"Three Blind Mice";"1938"
"JN21";"Three Coins in the Fountain";"1954";"0.4";"JN20";"How to Marry a Millionaire";"1953"
"JN23";"Daddy Longlegs";"1955";"0.8";"ASa31";"Daddy Long Legs";"1931"
"JN25";"The Rains of Ranchipur";"1955";"0.9";"CBw36";"The Rains Came";"1939"
"JN31";"The Pleasure Seekers";"1964";"0.95";"JN21";"Three Coins in the Fountain";"1954"
"JnD33";"Notre Dame de Paris";"1956";"0.6";"WlD36";"The Hunchback of Notre Dame";"1939"
"JNi24";"Wolf";"1994";"0.7";"GWg16";"The Wolf Man";"1940"
"JnL10";"Nuns on the Run";"1990";"0.6";"StD61";"Bedazzled";"1967"
"JnL13";"The Distinguished Gentleman";"1993";"0.8";"FC29";"Mr. Smith goes to Washington";"1939"
"JNm40";"Tarzan, The Ape Man";"1959";"0.9";"WvD43";"Tarzan the Ape Man";"1932"
"JNs109";"Bull in a China Shop";"1958";"0.8";"FC34";"Arsenic and Old Lace";"1944"
"JNs410";"Summer Magic";"1963";"0.9";"RVL25";"Mother Carey's Chickens";"1938"
"JlC10";"Miller's Crossing";"1990";"0.2";"RdR32";"The Maltese Falcon";"1931"
"JLG16";"Pierrot le Fou";"1965";"0.3";"NR10";"Johnny Guitar";"1953"
"JLp1";"Impromptu";"1991";"0.3";"JR70";"La Règle du Jeu";"1939"
"JoA13";"Somersby";"1993";"0.8";"DaV1";"Le Retour de Martin Guerre";"1982"
"JoA15";"Copy Cat";"1995";"0.8";"xx";"Seven Lights";"19xx"
"JoD5";"Hollywood Boulevard";"1976";"0.2";"RCoxx";"Battle Beyond the Sun";"19xx"
"JoD5";"Hollywood Boulevard";"1976";"2";"RCo37";"The Terror";"1963"
"JoF1";"Little Man Tate";"1991";"0.3";"LMa8";"Souffle au Coeur";"1971"
"JoF1";"Little Man Tate";"1991";"0.2";"MS21";"The Color of Money";"1986"
"JoL7";"Fanny";"1960";"0.9";"MAl2";"Fanny";"1932"
"JoS1";"Cousins";"1989";"0.9";"JCT1";"Cousin, Cousine";"1975"
"JoS13";"Dying Young";"1991";"0.7";"ArH208";"Love Story";"1970"
"JoW15";"Cry Baby";"1990";"0.4";"JoW10";"Hairspray";"1988"
"JPM10";"Bob Le Flambeur";"1955";"0.5";"IH14";"The Asphalt Jungle";"1950"
"JqD1";"Lola";"1960";"0.5";"S9";"Der Blaue Engel";"1930"
"JqD7";"The Pied Piper";"1971";"0.8";"BrW16";"The Pied Piper of Hamelin";"1957"
"JqR55";"Divertimento";"1993";"0.95";"JqR50";"La Belle Noiseuse";"1991"
"JqT3";"I Walked with a Zombie";"1943";"0.6";"RoS15";"Jane Eyre";"1943"
"JqT14";"Curse of the Demon";"1957";"0.3";"H31";"The Lady Vanishes";"1938"
"JR35";"Madame Bovary";"1934";"0.8";"Z3210";"Unholy Love";"1932"
"JRu5";"Sleeping With the Enemy";"1991";"0.25";"JRu2";"The Stepfather";"1987"
"JRu5";"Sleeping With the Enemy";"1991";"0.25";"GyM20";"Pretty Woman";"1990"
"JSb3";"Puzzle of a Downfall Child";"1970";"0.1";"WWn35";"The Drums of Fu Manchu";"1940"
"JSg20";"Goldengirl";"1979";"0.5";"LlB95";"Golden Girl";"1951"
"JSo10";"Alone in the Dark";"1982";"0.4";"H42";"Spellbound";"1945"
"JSv15";"Kolya";"1997";"0.7";"RBe3";"Kramer vs. Kramer";"1979"
"JSz4";"Somewhere in Time";"1980";"0.7";"RWB25";"I'll Never Forget You";"1951"
"JTl9";"Hurricane";"1979";"0.9";"IF83";"The Hurricane";"1937"
"JuD3";"Poil de Carotte";"1932";"0.99";"JuD2";"Poil de Carotte";"1925"
"JuD8";"Pepe le Moko";"1937";"0.4";"HH12";"Scarface";"1932"
"JuD12";"Lydia";"1941";"0.9";"JuD9";"Une Carnet de Bal";"1937"
"JuD16";"Anna Karenina";"1947";"0.9";"CBw29";"Anna Karenina";"1935"
"JuJ10";"Lady Chatterley's Lover";"1955";"0.6";"MAl13";"Lady Chatterley's Lover";"1955"
"JW2";"Frankenstein";"1931";"0.5";"PW4";"Der Golem";"1920"
"JW11";"Show Boat";"1936";"0.9";"HPo10";"Show Boat";"1929"
"JW16";"Port of Seven Seas";"1938";"*";"AK50";"Marius";"1931"
"JWH10";"Beau Hunks";"1931";"0.5";"HBn10";"Beau Geste";"1926"
"JWR9";"Ace of Aces";"1935";"0.3";"HHu1";"Hell's Angels";"1930"
"JZu10";"Ghost";"1990";"0.4";"FC35";"It's a Wonderful Life";"1946"
"KaA10";"Shadow of a Doubt";"1991";"0.95";"H38";"Shadow of a Doubt";"1943"
"KBi5";"Interlude";"1968";"0.8";"GrR3";"Intermezzo";"1939"
"KBr18";"Hamlet";"1996";"0.8";"LOl2";"Hamlet";"1945"
"KCo25";"An Arabian Adventure";"1979";"0.8";"MP4";"The Thief of Bagdad";"1940"
"KeA19";"Three Men in a Boat";"1956";"0.9";"GCt50";"Three Men in a Boat";"1933"
"KeA23";"Swiss Family Robinson";"1960";"0.8";"ELu30";"Swiss Family Robinson";"1940"
"KeA34";"Those Daring Young Men in Their Jaunty Jalopies";"1969";"0.5";"KeA31";"Those Magnificent Men in Their Flying Machines";"1964"
"KeA34";"Those Daring Young Men in Their Jaunty Jalopies";"1969";"0.5";"BE12";"The Great Race";"1964"
"KeA36";"Call of the Wild";"1972";"0.9";"W66";"Call of the Wild";"1935"
"KeA38";"Fifth Musketeer";"1978";"0.5";"RDL12";"The Four Musketeers";"1975"
"KeC1";"Dances with Wolves";"1990";"0.4";"DeD50";"Broken Arrow";"1950"
"KFr10";"Mad Love";"1935";"0.95";"RW30";"The Hands of Orlac";"1924"
"KKo36";"My Man Godfrey";"1957";"0.9";"GLC12";"My Man Godfrey";"1936|"
"KKw10";"The Beautician and the Beast";"1996";"0.6";"WLa42";"The King and I";"1956"
"KrD10";"Scalawag";"1973";"0.9";"IHk10";"Treasure Island";"1971"
"KuN12";"Island of Lost Men";"1939";"0.8";"StW7";"White Woman";"1933"
"KuN42";"Tarzan and the She-Devil";"1953";"0.3";"FBu8";"Wild Cargo";"1934"
"KuN46";"Rummelplatz der Liebe";"1954";"0.99";"KuN45";"Carnival Story";"1954"
"KV40";"Stella Dallas";"1936";"0.95";"HK25";"Stella Dallas";"1925"
"EAB8";"Between Two Worlds";"1944";"0.8";"RM8";"Outward Bound";"1930"
"KV60";"Ruby Gentry";"1952";"0.7";"KV56";"Duel in the Sun";"1946"
"KV67";"A Farewell to Arms";"1957";"0.9";"FB27";"A Farewell to Arms";"1932"
"LaK1";"Body Heat";"1982";"0.8";"BW4";"Double Indemnity";"1944"
"LaK2";"The Big Chill";"1983";"0.7";"JSy10";"Return of the Secaucus 7";"1980"
"LaK15";"Grand Canyon";"1991";"0.6";"PS3";"Sullivan's Travels";"1941"
"LaK18";"Wyatt Earp";"1994";"0.4";"ISt24";"Gunfight at the OK Corral";"1957"
"LaK18";"Wyatt Earp";"1994";"0.2";"IF98";"My Darling Clementine";"1946"
"LaK18";"Wyatt Earp";"1994";"0.1";"HHa54";"How the West Was Won";"1963"
"LaK18";"Wyatt Earp";"1994";"0.1";"IF112";"The Searchers";"1956"
"LAl4";"The Unseen";"1945";"0.3";"GC26";"Gaslight";"1944"
"LAl4";"The Unseen";"1945";"0.3";"LAl2";"The Uninvited";"1944"
"LB12";"Wuthering Heights";"1952";"0.8";"WW45";"Wuthering Heights";"1939"
"LB26";"Le Journal d'une Femme de Chambre";"1964";"0.9";"JR81";"The Diary of a Chambermaid";"1946"
"LB30";"La Voie Lactée";"1968";"0.4";"PeB4";"The Marat-Sade";"1966|"
"LBn10";"Zontar, The Thing from Venus";"1966";"0.9";"RCo4";"It Conquered the World";"1955"
"LBu1";"Alice In Wonderland";"1951";"0.7";"NML4";"Alice In Wonderland";"1933"
"LeJ10";"Lady for a Night";"1939";"0.5";"VF44";"Gone with the Wind";"1939"
"LeK10";"Small Town Girl";"1952";"0.8";"W70";"Small Town Girl";"1936"
"LeN8";"Three Men and A Baby";"1987";"0.95";"CSe10";"Three Men and a Cradle";"1985"
"LgC30";"La Boheme";"1988";"0.9";"PLS10";"Mimi";"1935"
"LiA20";"If ...";"1968";"0.5";"JVi10";"Zéro de Conduite";"1932"
"LiB1";"Madame X";"1929";"0.9";"FLl10";"Madame X";"1920"
"LlB21";"Moby Dick";"1930";"0.7";"MlW5";"The Sea Beast";"1926"
"LlB50";"The Goldiggers of 1937";"1937";"0.5";"BBe1";"The Goldiggers of 1935";"1935"
"LlB64";"Invisible Stripes";"1939";"0.8";"C115";"Angels with Dirty Faces";"1938"
"LlB100";"The French Line";"1954";"0.7";"WAS80";"The Richest Girl in The World";"1932"
"LiW8";"All Screwed Up";"1974";"0.3";"RC10";"A nous la Liberté";"1931"
"LM9";"All Quiet on the Western Front";"1930";"0.5";"GP11";"Westfront 1918";"1930"
"LM11";"Rain";"1932";"0.8";"RaW24";"Sadie Thompson";"1928"
"LM32";"Les Misérables";"1952";"0.8";"RcF10";"Les Misérables";"1946"
"LM38";"Mutiny on the Bounty";"1962";"0.8";"FLl13";"Mutiny on the Bounty";"1935"
"LMa4";"Zazie dans le Metro";"1961";"0.6";"LMa3";"The Lovers";"1958"
"LMa4";"Zazie dans le Metro";"1961";"0.2";"FF7";"La Dolce Vita";"1959"
"LMC16";"Love Affair";"1939";"0.5";"TG8";"One Way Passage";"1932"
"LMC19";"The Bells of St. Mary's";"1945";"0.5";"LMC18";"Going My Way";"1944"
"LMC23";"An Affair to Remember";"1957";"0.8";"LMC16";"Love Affair";"1939"
"LMf10";"Flubber";"1997";"0.9";"RoS85";"The Absent-Minded Professor";"1961"
"LoK30";"The Way of All Flesh";"1940";"0.9";"VF23";"The Way of All Flesh";"1928"
"LPh4";"The Red Badge of Courage";"1977";"0.9";"IH15";"Red Badge of Courage";"1951"
"LRF10";"Manhandled";"1949";"0.8";"ADw27";"Manhandled";"1924"
"LRF20";"Tropic Zone";"1953";"0.8";"REn50";"Law of the Tropics";"1941"
"LSh1";"Charlie Chan at the Wax Museum";"1940";"0.5";"C91";"The Mystery of The Wax Museum";"1933"
"LuB20";"Pygmalion";"1937";"0.8";"xEn10";"Pygmalion";"1935"
"LuM13";"Born Yesterday";"1993";"0.9";"GC33";"Born Yesterday";"1950"
"LuM16";"When a Man Loves a Woman";"1994";"0.8";"BE8";"Days of Wine and Roses";"1962"
"LuV50";"The Leopard";"1963";"0.3";"JR70";"La Règle du Jeu";"1939"
"MA6";"The Passenger";"1975";"0.3";"H69";"North by Northwest";"1959"
"MaB10";"Blood and Black Lace";"1964";"0.5";"FM3";"Nosferatu";"1921"
"MAD10";"Paradise";"1991";"0.9";"UN";"Le Grand Chemin";"1990"
"MB2";"The Twelve Chairs";"1970";"0.4";"MBa27";"Keep Your Seats Please";"1936"
"MB2";"The Twelve Chairs";"1970";"0.4";"RWa80";"It's in the Bag";"1945"
"MB4";"Young Frankenstein";"1974";"0.3";"JW2";"Frankenstein";"1931"
"MB4";"Young Frankenstein";"1974";"0.3";"WA4";"Sleeper";"1973"
"MB15";"When Things were Rotten";"1985";"0.7";"C112";"The Adventures of Robin Hood";"1938"
"MBe10";"Devil in the Flesh";"1987";"0.9";"CAL15";"Le Diable au Corps";"1946"
"MBo10";"Ultimi Giorni di Pompeii";"1960";"0.9";"MCC12";"The Last Days of Pompeii";"1935"
"MBr25";"Meet Joe Black";"1998";"0.9";"ML2";"Death Takes a Holiday";"1933"
"MC11";"Thèresé Ráquin";"1953";"0.6";"TG30";"The Postman Always Rings Twice";"1946"
"MCC12";"The Last Days of Pompeii";"1935";"0.8";"CGl50";"The Last Days of Pompeii";"1928"
"MCi10";"Desperate Hours";"1989";"0.9";"WW68";"Desperate Hours";"1955"
"MCJ10";"Memphis Belle";"1990";"0.7";"WW60";"The Memphis Belle";"1944"
"MCJ12";"Doc Hollywood";"1991";"0.1";"CBm10";"The General";"1927"
"MCJ18";"The Jackal";"1997";"0.9";"FZ19";"Day of the Jackal";"1973"
"McR50";"Woman to Woman";"1946";"0.9";"H3";"Woman to Woman";"1923"
"MCy5";"Electra";"1962";"0.7";"MCy2";"The Girl in Black";"1955"
"MdO115";"Vale Abrao";"1992";"0.9";"JR35";"Madame Bovary";"1934"
"MDy10";"Jeanne and the Perfect Guy";"1999";"0.5";"JqD4";"Les Parpluies de Cherbourg";""
"ME180";"The Lodger";"1932";"0.8";"H9";"The Lodger: A Story of The London Fog";"1926"
"MFi16";"The Browning Version";"1994";"0.8";"HbR1";"Goodbye Mr. Chips";"1969"
"MHo10";"Flash Gordon";"1980";"0.98";"FkS10";"Flash Gordon";"1936"
"MiC20";"Looker";"1981";"0.5";"BFo12";"The Stepford Wives";"1974"
"MiG19";"Move Over, Darling";"1963";"0.9";"GaK5";"My Favourite Wife";"1940"
"MiJ12";"Clean Slate";"1994";"0.8";"HaR18";"Groundhog Day";"1993"
"MiJ15";"Volcano";"1997";"0.8";"RDo36";"Dante's Peak";"1997"
"MiT3";"Mister Quilp";"1975";"0.9";"ThB70";"The Old Curiosity Shop";"1935"
"MiW22";"Death Wish";"1974";"0.8";"PhK50";"Walking Tall";"1973"
"MiW30";"TmM{The Big Sleep";"1978";"0.95";"HH28";"The Big Sleep";"1946"
"MiW43";"Wicked Lady";"1983";"0.9";"LAr4";"Wicked Lady";"1945"
"MiJ12";"Clean Slate";"1994";"0.15";"H27";"The 39 Steps";"1935"
"MLi10";"Flesh Gordon";"1974";"0.9";"FkS10";"Flash Gordon";"1936"
"MLR14";"Gold Diggers of 1933";"1933";"0.8";"RdR10";"Gold Diggers of Broadway";"1929"
"MLR22";"Waterloo Bridge";"1940";"0.9";"JW1";"Waterloo Bridge";"1931"
"MLR30";"Without Reservations";"1946";"0.5";"FC25";"It Happened One Night";"1934"
"MLR31";"Desire Me";"1947";"0.5";"HWx45";"Picadilly Incident";"1946"
"MLR32";"Little Women";"1949";"0.99";"GC12";"Little Women";"1933"
"MLR35";"Quo Vadis";"1951";"0.7";"CDM56";"The Sign of the Cross";"1932"
"MLR40";"Lovely To Look At";"1952";"0.9";"WAS83";"Roberta";"1935"
"MLR42";"Rose-Marie";"1954";"0.9";"WvD58";"Rose Marie";"1936"
"MM20";"The Keep";"1983";"0.8";"SP25";"Castle Keep";"1964"
"MM30";"The Last of the Mohicans";"1992";"0.9";"GBS92";"The Last of the Mohicans";"1936"
"MMG10";"Werewolf of Washington";"1973";"0.8";"StW10";"Werewolf of London";"1939"
"MN11";"Heartburn";"1986";"0.7";"AJP3";"All the President's Men";"1976"
"MN27";"The Birdcage";"1996";"0.9";"EMo20";"La Cage Au Folles";""
"MNi10";"The Icycle Thief";"1987";"0.4";"JuD20";"La Fete a Henriette";"1952"
"MkP1";"Afraid of the Dark";"1992";"0.2";"RoP2";"Repulsion";"1965"
"MkP1";"Afraid of the Dark";"1992";"0.2";"CR17";"The Fallen Idol";"1948"
"MkP1";"Afraid of the Dark";"1992";"0.2";"MP35";"Peeping Tom";"1960"
"MP18";"The Elusive Pimpernel";"1951";"0.9";"HY1";"The Scarlet Pimpernel";"1934"
"MR7";"The Outrage";"1961";"0.99";"AkK12";"Rashomon";"1950"
"MR25";"Back Roads";"1980";"0.9";"FC25";"It Happened One Night";"1934"
"MRP43";"New Jack City";"1991";"0.6";"MVP20";"Sweet Sweetback's Badasssss Song";"1971"
"MRP43";"New Jack City";"1991";"0.4";"BdP16";"Scarface";"1983"
"MRs10";"The Prize";"1963";"0.3";"H69";"North by Northwest";"1959"
"MRy21";"Intersection";"1994";"0.9";"ClS22";"Les Choses de la Vie";"1969"
"MS26";"Cape Fear";"1991";"0.9";"JLT19";"Cape Fear";"1962"
"MS30";"Casino";"1996";"0.8";"NNo3";"Las Vegas Lady";"1976"
"MSa8";"Follow the Fleet";"1936";"0.7";"LuR10";"Hit the Deck";"1930"
"MSz10";"Which Way is Up?";"1977";"0.8";"LiW6";"The Seduction of imi";"1972"
"MtC15";"The Mask of Zorro";"1998";"0.8";"RM12";"The Mark of Zorro";"1940"
"MuB5";"The Beachcomber";"1954";"0.9";"EP1";"Vessel of Wrath";"1938"
"MVP43";"New Jack City";"0.3";"MVP20";"Sweet Sweetbackk's Badasssss Song";"1971";""
"MVP43";"New Jack City";"0.3";"BdP16";"Scarface";"1983";""
"MxS12";"Nightmare";"1956";"0.95";"MxS5";"Fear in the Night";"1946"
"NeJ12";"The Company of Wolves";"1984";"0.4";"GWg16";"The Wolf Man";"1940"
"NeJ15";"We're No Angels";"1989";"0.8";"C160";"We're No Angels";"1954"
"NF27";"The Sign of Zorro";"1960";"0.8";"RM12";"The Mark of Zorro";"1940"
"NiM5";"Time After Time";"1979";"0.6";"H9";"The Lodger: A Story of The London Fog";"1926"
"NiM5";"Time After Time";"1979";"0.3";"GPl10";"The Time Machine";"1960"
"NMe10";"The Parent Trap";"1998";"0.9";"DvS3";"The Parent Trap";"1961"
"NML21";"The Kid from Brooklyn";"1946";"0.9";"LMC13";"The Milky Way";"1936"
"NNo3";"Las Vegas Lady";"1976";"0.8";"AII3";"They Came to Rob Las Vegas";""
"NNo11";"Roman Holiday";"1987";"0.9";"WW67";"Roman Holiday";"1953"
"NoE3";"Sleepless in Seattle";"1993";"0.5";"LMC23";"An Affair to Remember";"1957"
"NoE5";"The Women";"1995";"0.9";"GC19";"The Women";"1939"
"NoE8";"You Got Mail";"1998";"0.8";"EL65";"The Shop around the Corner";"1940"
"NoL45";"The Monkey's Paw";"1948";"0.9";"WR60";"The Monkey's Paw";"1933"
"NOs8";"Shinjuku Dorobo Nikki";"1966";"0.5";"JG15";"The Thief's Journal";"1955"
"NSm10";"Calling All Husbands";"1940";"0.5";"UN";"Too Young to Marry";"1931"
"NSm10";"Calling All Husbands";"1940";"0.4";"UN";"Love Begins at Twenty";"1936"
"NT40";"Mrs. Wiggs of the Cabbage Patch";"1935";"0.9";"HuF8";"Mrs. Wiggs of the Cabbage Patch";"1919"
"NT55";"The Adventures of Tom Sawyer";"1938";"0.7";"ICr5";"Tom Sawyer";"1931"
"NT70";"Broadway Melody of 1940";"1940";"0.5";"RdR56";"Broadway Melody of 1938";"1938"
"NT110";"Living it Up";"1954";"0.9";"W74";"Nothing Sacred";"1937"
"NT120";"Bundle of Joy";"1957";"0.9";"GaK4";"Bachelor Mother";"1939"
"NuJ3";"How to Be Very Very Popular";"1955";"0.8";"ElN5";"She Loves me Not";"1935"
"NyA10";"Dom Ne Peske";"1991";"0.4";"LB25";"El Angel Exterminador";"1962"
"OlA14";"Irma Vep";"1997";"0.5";"LFl30";"Les Vampires";"1915"
"OlH1";"Tentacles";"1977";"0.8";"SS6";"Jaws";"1975"
"OlS25";"U-Turn";"1997";"0.8";"IDa14";"Red Rock West";"1992"
"OlS23";"Nixon";"1995";"0.7";"AJP3";"All the President's Men";"1976"
"OP8";"Laura";"1944";"0.5";"GaK5";"My Favourite Wife";"1940"
"OP10";"A Royal Scandal";"1945";"0.95";"EL44";"Forbidden Paradise";"1924"
"OP17";"Whirlpool";"1950";"0.4";"H42";"Spellbound";"1945"
"OP24";"Carmen Jones";"1954";"0.8";"CDM15";"Carmen";"1915"
"OP28";"Saint Joan";"1957";"0.7";"VF48";"Joan of Arc)";"1948"
"OW1";"Citizen Kane";"1940";"0.3";"WKH10";"The Power and The Glory";"1933"
"OW2";"The Magnificent Ambersons";"1942";"0.8";"UN";"Pampered Youth";"1925"
"PaH118";"The Landlady";"1961";"0.5";"H73";"Psycho";"1960"
"PaM10";"Orient Express";"1934";"0.5";"EG11";"Grand Hotel";"1932"
"PBa3";"Death Race 2000";"1975";"0.5";"RCo47";"Bloody Mama";"1970"
"PBm2";"Men Don't Leave";"1989";"0.9";"Z8220";"La Vie Continue";"1982"
"PBo5";"What's Up, Doc?";"1972";"0.7";"HH21";"Bringing Up Baby";"1938"
"PCo11";"And Then There Were None";"1974";"0.8";"RC19";"And Then There Were None";"1945"
"PCo12";"The Spiral Staircase";"1975";"0.92";"RSi23";"The Spiral Staircase";"1946"
"PCr8";"The Hound of the Baskervilles";"1972";"0.8";"TFi10";"The Hound of the Baskervilles";"1958"
"PCz15";"Catherine the Great";"1933";"0.8";"S15";"The Scarlet Empress";"1934"
"PCz30";"Dreaming Lips";"1937";"0.95";"PCz10";"Der Trämende Mund";"1932"
"PdB3";"Cartouche";"1961";"0.8";"ChJ30";"Fanfan la Tulipe";"1951"
"PDu3";"The House That Dripped Blood";"1971";"0.2";"RSt344";"The Greatest Monster of Them All";"1961"
"PeG5";"Becket";"1964";"0.8";"GHo10";"Murder in the Cathedral";"1951"
"PeG6";"Hotel Paradiso";"1966";"0.7";"EG11";"Grand Hotel";"1932"
"PGr16";"Prospero's Books";"1991";"0.5";"PMa8";"The Tempest";"1982"
"Phk40";"Kid Galahad";"1962";"0.9";"C109";"Kid Galahad";"1937"
"PhN17";"Sliver";"1993";"0.8";"H51";"Rear Window";"1954"
"PHt13";"Gulliver's Travels";"1976";"0.5";"DFl10";"Gulliver's Travels";"1939"
"PHw10";"Bill and Ted's Bogus Journey";"1991";"0.4";"InB17";"The Seventh Seal";"1956"
"PHy15";"Running Scared";"1986";"0.5";"WHl10";"48 Hrs.";"1982"
"PHz10";"The Harder They Come";"1973";"0.2";"SeC10";"Django";"1966"
"PK5";"The Invasion of the Body Snatchers";"1978";"0.8";"DS13";"The Invasion of the Body Snatchers";"1954"
"PK6";"The Wanderers";"1980";"0.7";"GgL2";"American Graffiti";"1973"
"PLe10";"Monsieur Hire";"1990";"0.4";"KrK10";"Ein kurzer Film Uber die Liebe";"1988"
"PlL2";"The Cat and the Canary";"1927";"0.6";"AEG25";"The Ghost Breaker";"1922"
"PLS10";"Mimi";"1935";"0.8";"KV24";"La Boheme";"1926"
"PM2";"Alex in Wonderland";"1970";"0.8";"FF9";"Otto e Mezzo";"1962"
"PM10";"Down and Out in Beverly Hills";"1986";"0.7";"JR25";"Bondu Sauvé Les Eaux";""
"PM11";"Moon Over Parador";"1988";"0.8";"RFl40";"The Magnificent Fraud";"1939"
"PMo15";"Heat";"1972";"0.7";"BW8";"Sunset Boulevard";"1950"
"PMo17";"Women in Revolt";"1972";"0.7";"GC12";"Little Women";"1933"
"PMo24";"The Hound of the Baskervilles";"1977";"0.8";"TFi10";"The Hound of the Baskervilles";"1958"
"PNe4";"The Glass Menagerie";"1987";"0.9";"IrR20";"The Glass Menagerie";"1950"
"PnM10";"Awakenings";"1990";"0.25";"RNe10";"Charly";"1968"
"PnM10";"Awakenings";"1990";"0.25";"MF5";"One Flew over the Cuckoo's Nest";"1975"
"PnM10";"Awakenings";"1990";"0.25";"BLe6";"Rain Man";"1988"
"PnM12";"A League of their Own";"1992";"0.8";"MWl10";"A League of their Own";"1987"
"PS4";"The Lady Eve";"1941";"0.5";"TG8";"One Way Passage";"1932"
"PSc12";"American Gigolo";"1979";"0.6";"IS6";"Midnight Cowboy";"1969"
"PSc20";"Cat People";"1982";"0.8";"JqT2";"Cat People";"1942"
"PSe10";"Naked Gub 33 1/3: The Final Insult";"1994";"0.3";"BdP21";"Casualties of War";"1989"
"PTa50";"Good Morning, Babylon";"1987";"0.2";"DWG52";"Intolerance";"1916"
"PtF10";"Hercules";"1959";"0.7";"PFo10";"Cabiria";"1914"
"PtP10";"Wrongfully Accused";"1998";".8";"ADv17";"The Fugitive";"1993"
"PUs4";"Romanoff and Juliet";"1961";"0.8";"GC15";"Romeo and Juliet";"1936"
"PWr8";"Witness";"1985";"0.3";"TTz9";"The Window";"1949"
"PWr14";"Green Card";"1989";"0.2";"H27";"The 39 Steps";"1935"
"QTa1";"Reservoir Dogs";"1992";"0.4";"IH14";"The Asphalt Jungle";"1950"
"QTa1";"Reservoir Dogs";"1992";"0.4";"JlC4";"Blood Simple";"1985"
"RaK7";"The Blue Lagoon";"1981";"0.9";"FLd18";"The Blue Lagoon";"1948"
"RAl71";"Thieves Like Us";"1973";"0.8";"NR1";"They Live By Night";"1947"
"RAl74";"Buffalo Bill and the Indians, or Sitting Bull's History Lesson";"1976";"0.7";"GSt3";"Annie Oakley";"1935"
"RAl90";"Vincent and Theo";"1990";"0.4";"VM19";"Lust for Life";"1956"
"RAC20";"Battlestar Galactica";"1978";"0.7";"GgL3";"Star Wars";"1977"
"RaT22";"A Tale of Two Cities";"1957";"0.8";"WmH10";"A Tale of Two Cities";"1911"
"RaT26";"The Thirty-nine Steps";"1959";"0.9";"H27";"The 39 Steps";"1935"
"RaT30";"A Pair of Briefs";"1961";"0.8";"GC30";"Adam's Rib";"1949"
"RaW20";"The Loves of Carmen";"1927";"0.8";"CDM15";"Carmen";"1915"
"RaW61";"They Drive by Night";"1940";"0.7";"AM15";"Bordertown";"1934"
"RaW63";"They Died With Their Boots On";"1941";"0.8";"ThI20";"Custer's Last Fight";"1912"
"RaW64";"The Strawberry Blonde";"1941";"0.9";"StR5";"One Sunday Afternnon";"1933"
"RaW65";"Manpower";"1941";"0.9";"HH13";"Tiger Shark";"1932"
"RaW65";"Colorado Territory";"1949";"0.9";"RaW62";"High Sierra";"1941"
"RaW73";"One Sunday Afternoon";"1949";"0.9";"StR5";"One Sunday Afternnon";"1933"
"RaW85";"Band of Angels";"1957";"0.7";"VF44";"Gone with the Wind";"1939"
"RbC20";"The Pack";"1977";"0.8";"H79";"The Birds";"1963"
"RBi10";"Vampire's Kiss";"1989";"0.4";"GRo12";"Martin";"1978"
"RbR14";"A Few Good Men";"1992";"0.8";"EDm34";"The Caine Mutiny";"1954"
"RBS10";"That Wonderful Urge";"1948";"0.9";"IrC10";"Sweet Rosie O'Grady";"1943"
"RbM1";"Murder by Death";"1976";"0.3";"IH1";"The Maltese Falcon";"1941"
"RbM1";"Murder by Death";"1976";"0.3";"WvD51";"The Thin Man";"1934"
"RC10";"A nous la Liberté";"1931";"0.2";"CC43";"The Tramp";"1915"
"RC21";"La Beauté du Diable";"1949";"0.8";"FM6";"Faust";"1926"
